노선 아이디,노선명,기점노드 아이디,종점노드 아이디,기점정류장,종점정류장,지자체코드,지자체명
308000589,10(모산),308000115,311000257,시외.고속버스터미널,모산종점,308,익산시
308000591,11(터미널),311000024,308000117,마다리,시외.고속버스터미널,308,익산시
308000592,11,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000593,11(마다리),308000115,311000023,시외.고속버스터미널,마다리,308,익산시
308000594,11월 01일,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000595,11월 01일,311000024,308000117,마다리,시외.고속버스터미널,308,익산시
308000596,11-1(시장미경유),308000115,311000023,시외.고속버스터미널,마다리,308,익산시
308000597,12,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000600,12(소음방),308000115,311000035,시외.고속버스터미널,소음방,308,익산시
308000601,16,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000602,16(46),308000115,308000508,시외.고속버스터미널,원광대학교병원,308,익산시
308000604,13,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000605,13(첫차),311000207,308000117,대청리,시외.고속버스터미널,308,익산시
308000606,17,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000607,17(송산),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000609,17(막차),308000115,311000206,시외.고속버스터미널,대청리,308,익산시
308000610,15,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000611,15(만경),311000043,308000117,만경터미널,시외.고속버스터미널,308,익산시
308000615,15(막차),308000115,311000044,시외.고속버스터미널,만경터미널,308,익산시
308000617,18,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000618,19,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000619,19(10),311000220,308000117,저동,시외.고속버스터미널,308,익산시
308000620,19(109),308000115,311000231,시외.고속버스터미널,송정입구,308,익산시
308000621,20(남부시장미경유),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000622,20(농도),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000623,20(남부시장경유),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000624,20(터미널),307000020,308000117,대야홈마트,시외.고속버스터미널,308,익산시
308000625,20(막차),308000115,307000020,시외.고속버스터미널,대야홈마트,308,익산시
308000626,20,308000117,308000115,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000628,24(남부시장경유),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000630,24,308000050,308000117,만수,시외.고속버스터미널,308,익산시
308000631,24(옥포),308000050,308000117,만수,시외.고속버스터미널,308,익산시
308000632,24,308000115,308000054,시외.고속버스터미널,만수,308,익산시
308000633,24-1(남부시장경유),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000634,76,308000441,308000444,용곤,용곤,308,익산시
308000635,76,308000441,308000506,용곤,원광대학교병원,308,익산시
308000636,77(남부시장경유),308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000637,77,308000115,308000506,시외.고속버스터미널,원광대학교병원,308,익산시
308000638,25,308000465,308000460,신평,신평,308,익산시
308000639,25(신후),308000465,308000460,신평,신평,308,익산시
308000641,25,308000465,308000410,신평,원여고,308,익산시
308000644,27,308000410,308000410,원여고,원여고,308,익산시
308000647,27,308000410,307000069,원여고,임피,308,익산시
308000648,28,308000410,308000410,원여고,원여고,308,익산시
308000651,30,308000410,308000410,원여고,원여고,308,익산시
308000654,31,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000655,31,308000528,308000117,진흥,시외.고속버스터미널,308,익산시
308000656,31,308000115,308000533,시외.고속버스터미널,진흥,308,익산시
308000658,01월 31일,308000364,308000533,북부시장,진흥,308,익산시
308000659,33,308000220,308000218,지안리즈아파트,지안리즈아파트,308,익산시
308000660,33,308000852,308000218,상마,지안리즈아파트,308,익산시
308000662,33,308000220,308001156,지안리즈아파트,낭산사거리,308,익산시
308000663,39,308000220,308000218,지안리즈아파트,지안리즈아파트,308,익산시
308000665,39,290000024,308000218,강경우체국,지안리즈아파트,308,익산시
308000666,39,308000220,308001333,지안리즈아파트,어량,308,익산시
308000667,39,308000220,308000822,지안리즈아파트,삼기파출소,308,익산시
308000669,39,308000115,308000218,시외.고속버스터미널,지안리즈아파트,308,익산시
308000670,Jan-39,308000220,308000218,지안리즈아파트,지안리즈아파트,308,익산시
308000673,Feb-39,308000220,308000218,지안리즈아파트,지안리즈아파트,308,익산시
308000674,34,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000675,34,308000872,308000138,장점,동산동비사벌아파트,308,익산시
308000676,34,308000139,308000873,동산동비사벌아파트,장점,308,익산시
308000677,34(하동),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000678,34(하동),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000679,35,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000680,35,308001477,308000138,관운정,동산동비사벌아파트,308,익산시
308000681,35,308000139,308001402,동산동비사벌아파트,제성,308,익산시
308000682,35,308000139,308001089,동산동비사벌아파트,오류동,308,익산시
308000683,Jan-35,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000684,Jan-35,308001345,308000138,성동,동산동비사벌아파트,308,익산시
308000685,Jan-35,308001089,308000138,오류동,동산동비사벌아파트,308,익산시
308000686,36,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000687,36,308001053,308000138,함라초등학교,동산동비사벌아파트,308,익산시
308000689,37,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000690,37(칠성.갈마),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000691,37,308000982,308000138,성내마을,동산동비사벌아파트,308,익산시
308000692,37,308000139,308000928,동산동비사벌아파트,칠성,308,익산시
308000693,38,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000694,38,308001052,308000138,함라초등학교,동산동비사벌아파트,308,익산시
308000695,38,308000139,308000942,동산동비사벌아파트,구자,308,익산시
308000696,38,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000698,38(교장),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000699,38(회선),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000700,38,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000701,38,308000139,308000516,동산동비사벌아파트,원대사거리,308,익산시
308000702,40,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000704,41,308000649,308000414,금마공용버스터미널,배산휴먼시아5단지아파트,308,익산시
308000705,41,308000414,308000648,배산휴먼시아5단지아파트,금마공용버스터미널,308,익산시
308000706,41,308000414,308000506,배산휴먼시아5단지아파트,원광대학교병원,308,익산시
308000707,Jan-41,308000414,308000414,배산휴먼시아5단지아파트,배산휴먼시아5단지아파트,308,익산시
308000708,Jan-41,308000775,308000414,간촌,배산휴먼시아5단지아파트,308,익산시
308000709,Jan-41,308000414,308000648,배산휴먼시아5단지아파트,금마공용버스터미널,308,익산시
308000710,70,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000711,42,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000712,42,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000714,42,308001186,308000117,함열초등학교,시외.고속버스터미널,308,익산시
308000715,42,308000115,308001091,시외.고속버스터미널,웅포면사무소,308,익산시
308000716,42,308000115,308001053,시외.고속버스터미널,함라초등학교,308,익산시
308000717,43,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000718,43,308000139,308000249,동산동비사벌아파트,중앙시장 입구,308,익산시
308000719,44,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000720,44(원대암),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000721,44(원대암),308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000722,44,308000139,308001186,동산동비사벌아파트,함열초등학교,308,익산시
308000723,44,308001190,308000138,함열,동산동비사벌아파트,308,익산시
308000724,44,308001421,308000138,성당포구,동산동비사벌아파트,308,익산시
308000725,44,308001402,308000138,제성,동산동비사벌아파트,308,익산시
308000726,44,308000139,308001403,동산동비사벌아파트,제성,308,익산시
308000727,44,308000139,308001422,동산동비사벌아파트,성당포구,308,익산시
308000728,Jan-44,308000139,308000138,동산동비사벌아파트,동산동비사벌아파트,308,익산시
308000729,Jan-44,308001345,308000138,성동,동산동비사벌아파트,308,익산시
308000730,46,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000731,47,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000732,47,308000115,308001421,시외.고속버스터미널,성당포구,308,익산시
308000733,48,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000734,48,308001089,308000117,오류동,시외.고속버스터미널,308,익산시
308000735,48,308000115,308001433,시외.고속버스터미널,신은,308,익산시
308000736,Jan-49,308000115,308000117,시외.고속버스터미널,시외.고속버스터미널,308,익산시
308000737,Jan-49,308001156,308000117,낭산사거리,시외.고속버스터미널,308,익산시
